UserRank,UserID,MonthIndex,MonthDate,ActivityCount
27,105260,83,2015-07,139
28,9410,83,2015-07,61
29,92571,83,2015-07,227
30,18359,83,2015-07,13
31,105,83,2015-07,67
32,3363,83,2015-07,7
33,45646,83,2015-07,68
34,11360,83,2015-07,5
35,38551,83,2015-07,97
36,7717,83,2015-07,2
37,73799,83,2015-07,116
38,59,83,2015-07,6
39,58821,83,2015-07,71
40,4441,83,2015-07,2
41,6544,83,2015-07,51
42,73672,83,2015-07,33
43,6515,83,2015-07,17
44,25673,83,2015-07,41
45,97043,83,2015-07,4
46,31852,83,2015-07,38
47,479,83,2015-07,63
48,117097,83,2015-07,113
49,27547,83,2015-07,68
50,14456,83,2015-07,2
51,1593,83,2015-07,1
52,419,83,2015-07,16
53,31423,83,2015-07,4
54,112180,83,2015-07,100
55,5206,83,2015-07,4
56,46216,83,2015-07,30
57,28308,83,2015-07,5
58,2505,83,2015-07,17
59,15578,83,2015-07,3
60,108501,83,2015-07,224
61,6759,83,2015-07,3
62,740,83,2015-07,1
63,31770,83,2015-07,30
64,52651,83,2015-07,20
65,410,83,2015-07,2
66,3673,83,2015-07,4
67,4712,83,2015-07,4
68,9740,83,2015-07,15
69,102,83,2015-07,2
70,15269,83,2015-07,14
71,5443,83,2015-07,1
72,25587,83,2015-07,6
73,27592,83,2015-07,7
74,17350,83,2015-07,29
75,40261,83,2015-07,2
76,385,83,2015-07,7
77,13797,83,2015-07,3
78,56459,83,2015-07,11
79,3984,83,2015-07,25
80,79334,83,2015-07,59
81,11339,83,2015-07,1
84,33261,83,2015-07,1
85,102132,83,2015-07,6
86,619,83,2015-07,1
88,578,83,2015-07,3
90,7453,83,2015-07,2
91,3271,83,2015-07,4
92,15981,83,2015-07,8
93,39581,83,2015-07,1
94,25565,83,2015-07,6
95,29677,83,2015-07,41
96,78033,83,2015-07,15
97,10706,83,2015-07,17
98,122785,83,2015-07,2
99,10618,83,2015-07,3
0,38708,84,2015-08,678
1,7355,84,2015-08,207
2,16397,84,2015-08,42
3,13231,84,2015-08,331
4,117315,84,2015-08,806
5,818,84,2015-08,150
6,3515,84,2015-08,145
7,3012,84,2015-08,182
8,54102,84,2015-08,10
9,47728,84,2015-08,82
10,36530,84,2015-08,46
11,67188,84,2015-08,377
12,7165,84,2015-08,9
13,121907,84,2015-08,252
14,7764,84,2015-08,3
15,57081,84,2015-08,43
16,1368,84,2015-08,19
17,38342,84,2015-08,83
18,1733,84,2015-08,5
19,13975,84,2015-08,308
20,34217,84,2015-08,60
21,66106,84,2015-08,69
22,1730,84,2015-08,9
23,36512,84,2015-08,99
24,538,84,2015-08,13
25,17097,84,2015-08,25
26,46394,84,2015-08,3
27,105260,84,2015-08,251
28,9410,84,2015-08,177
29,92571,84,2015-08,16
30,18359,84,2015-08,12
31,105,84,2015-08,178
32,3363,84,2015-08,4
33,45646,84,2015-08,175
34,11360,84,2015-08,8
35,38551,84,2015-08,135
36,7717,84,2015-08,3
37,73799,84,2015-08,84
38,59,84,2015-08,3
39,58821,84,2015-08,123
41,6544,84,2015-08,73
42,73672,84,2015-08,67
43,6515,84,2015-08,9
44,25673,84,2015-08,145
45,97043,84,2015-08,146
46,31852,84,2015-08,13
47,479,84,2015-08,38
48,117097,84,2015-08,205
49,27547,84,2015-08,138
50,14456,84,2015-08,3
51,1593,84,2015-08,5
52,419,84,2015-08,17
53,31423,84,2015-08,1
54,112180,84,2015-08,176
55,5206,84,2015-08,7
56,46216,84,2015-08,25
57,28308,84,2015-08,6
58,2505,84,2015-08,20
59,15578,84,2015-08,2
60,108501,84,2015-08,167
61,6759,84,2015-08,7
62,740,84,2015-08,7
63,31770,84,2015-08,19
64,52651,84,2015-08,4
66,3673,84,2015-08,3
67,4712,84,2015-08,2
68,9740,84,2015-08,17
69,102,84,2015-08,2
70,15269,84,2015-08,5
71,5443,84,2015-08,1
72,25587,84,2015-08,4
73,27592,84,2015-08,1
74,17350,84,2015-08,79
75,40261,84,2015-08,2
76,385,84,2015-08,35
77,13797,84,2015-08,15
79,3984,84,2015-08,23
80,79334,84,2015-08,185
81,11339,84,2015-08,12
82,64585,84,2015-08,2
85,102132,84,2015-08,2
86,619,84,2015-08,8
87,13118,84,2015-08,3
88,578,84,2015-08,2
90,7453,84,2015-08,1
91,3271,84,2015-08,2
92,15981,84,2015-08,8
93,39581,84,2015-08,1
94,25565,84,2015-08,1
95,29677,84,2015-08,36
96,78033,84,2015-08,10
97,10706,84,2015-08,27
98,122785,84,2015-08,17
0,38708,85,2015-09,672
1,7355,85,2015-09,258
2,16397,85,2015-09,21
3,13231,85,2015-09,285
4,117315,85,2015-09,903
5,818,85,2015-09,124
6,3515,85,2015-09,97
7,3012,85,2015-09,155
8,54102,85,2015-09,3
9,47728,85,2015-09,130
10,36530,85,2015-09,207
11,67188,85,2015-09,313
12,7165,85,2015-09,6
13,121907,85,2015-09,315
14,7764,85,2015-09,5
15,57081,85,2015-09,53
16,1368,85,2015-09,10
17,38342,85,2015-09,136
18,1733,85,2015-09,11
19,13975,85,2015-09,165
20,34217,85,2015-09,59
21,66106,85,2015-09,148
22,1730,85,2015-09,14
23,36512,85,2015-09,69
24,538,85,2015-09,7
25,17097,85,2015-09,23
26,46394,85,2015-09,33
27,105260,85,2015-09,110
28,9410,85,2015-09,162
29,92571,85,2015-09,240
30,18359,85,2015-09,12
31,105,85,2015-09,53
32,3363,85,2015-09,7
33,45646,85,2015-09,69
34,11360,85,2015-09,17
35,38551,85,2015-09,25
36,7717,85,2015-09,3
37,73799,85,2015-09,26
39,58821,85,2015-09,148
40,4441,85,2015-09,4
41,6544,85,2015-09,42
42,73672,85,2015-09,200
43,6515,85,2015-09,6
44,25673,85,2015-09,103
45,97043,85,2015-09,657
46,31852,85,2015-09,16
47,479,85,2015-09,50
48,117097,85,2015-09,87
49,27547,85,2015-09,80
51,1593,85,2015-09,25
53,31423,85,2015-09,4
54,112180,85,2015-09,98
55,5206,85,2015-09,6
56,46216,85,2015-09,13
57,28308,85,2015-09,1
58,2505,85,2015-09,31
60,108501,85,2015-09,105
61,6759,85,2015-09,4
62,740,85,2015-09,8
63,31770,85,2015-09,65
64,52651,85,2015-09,12
65,410,85,2015-09,5
66,3673,85,2015-09,8
67,4712,85,2015-09,7
68,9740,85,2015-09,18
69,102,85,2015-09,1
70,15269,85,2015-09,12
71,5443,85,2015-09,2
72,25587,85,2015-09,4
73,27592,85,2015-09,1
74,17350,85,2015-09,48
75,40261,85,2015-09,4
76,385,85,2015-09,2
77,13797,85,2015-09,4
78,56459,85,2015-09,11
79,3984,85,2015-09,31
80,79334,85,2015-09,65
81,11339,85,2015-09,5
82,64585,85,2015-09,2
83,31889,85,2015-09,2
84,33261,85,2015-09,1
85,102132,85,2015-09,1
86,619,85,2015-09,7
87,13118,85,2015-09,2
88,578,85,2015-09,2
91,3271,85,2015-09,2
92,15981,85,2015-09,13
93,39581,85,2015-09,3
94,25565,85,2015-09,7
95,29677,85,2015-09,12
98,122785,85,2015-09,1
99,10618,85,2015-09,1
0,38708,86,2015-10,880
1,7355,86,2015-10,432
2,16397,86,2015-10,19
3,13231,86,2015-10,253
4,117315,86,2015-10,932
5,818,86,2015-10,226
6,3515,86,2015-10,440
7,3012,86,2015-10,241
8,54102,86,2015-10,6
9,47728,86,2015-10,109
10,36530,86,2015-10,146
11,67188,86,2015-10,312
12,7165,86,2015-10,9
13,121907,86,2015-10,311
14,7764,86,2015-10,12
15,57081,86,2015-10,31
16,1368,86,2015-10,7
17,38342,86,2015-10,92
18,1733,86,2015-10,10
19,13975,86,2015-10,134
20,34217,86,2015-10,87
21,66106,86,2015-10,158
22,1730,86,2015-10,12
23,36512,86,2015-10,47
24,538,86,2015-10,4
25,17097,86,2015-10,59
26,46394,86,2015-10,36
27,105260,86,2015-10,107
28,9410,86,2015-10,79
29,92571,86,2015-10,269
30,18359,86,2015-10,15
31,105,86,2015-10,58
32,3363,86,2015-10,6
33,45646,86,2015-10,2
34,11360,86,2015-10,9
35,38551,86,2015-10,6
36,7717,86,2015-10,2
37,73799,86,2015-10,18
38,59,86,2015-10,10
39,58821,86,2015-10,66
40,4441,86,2015-10,1
41,6544,86,2015-10,48
42,73672,86,2015-10,168
43,6515,86,2015-10,4
44,25673,86,2015-10,123
45,97043,86,2015-10,358
46,31852,86,2015-10,32
47,479,86,2015-10,46
48,117097,86,2015-10,112
49,27547,86,2015-10,124
51,1593,86,2015-10,14
52,419,86,2015-10,11
54,112180,86,2015-10,70
55,5206,86,2015-10,9
56,46216,86,2015-10,22
58,2505,86,2015-10,12
59,15578,86,2015-10,1
60,108501,86,2015-10,90
61,6759,86,2015-10,5
62,740,86,2015-10,1
63,31770,86,2015-10,48
64,52651,86,2015-10,9
65,410,86,2015-10,3
66,3673,86,2015-10,11
67,4712,86,2015-10,16
68,9740,86,2015-10,15
69,102,86,2015-10,1
70,15269,86,2015-10,24
71,5443,86,2015-10,3
72,25587,86,2015-10,5
73,27592,86,2015-10,2
74,17350,86,2015-10,33
75,40261,86,2015-10,1
76,385,86,2015-10,1
77,13797,86,2015-10,6
78,56459,86,2015-10,8
79,3984,86,2015-10,18
80,79334,86,2015-10,25
81,11339,86,2015-10,4
82,64585,86,2015-10,29
84,33261,86,2015-10,1
86,619,86,2015-10,52
87,13118,86,2015-10,2
88,578,86,2015-10,3
90,7453,86,2015-10,2
91,3271,86,2015-10,1
92,15981,86,2015-10,6
93,39581,86,2015-10,2
94,25565,86,2015-10,6
95,29677,86,2015-10,43
96,78033,86,2015-10,7
98,122785,86,2015-10,2
99,10618,86,2015-10,9
0,38708,87,2015-11,794
1,7355,87,2015-11,315
2,16397,87,2015-11,40
3,13231,87,2015-11,41
4,117315,87,2015-11,708
5,818,87,2015-11,177
6,3515,87,2015-11,175
7,3012,87,2015-11,172
8,54102,87,2015-11,4
9,47728,87,2015-11,118
10,36530,87,2015-11,168
11,67188,87,2015-11,466
12,7165,87,2015-11,9
13,121907,87,2015-11,175
14,7764,87,2015-11,1
15,57081,87,2015-11,20
16,1368,87,2015-11,21
17,38342,87,2015-11,51
18,1733,87,2015-11,17
19,13975,87,2015-11,127
20,34217,87,2015-11,67
21,66106,87,2015-11,149
22,1730,87,2015-11,5
23,36512,87,2015-11,140
24,538,87,2015-11,3
25,17097,87,2015-11,38
26,46394,87,2015-11,13
27,105260,87,2015-11,110
28,9410,87,2015-11,103
29,92571,87,2015-11,253
30,18359,87,2015-11,11
31,105,87,2015-11,12
32,3363,87,2015-11,18
33,45646,87,2015-11,99
34,11360,87,2015-11,5
35,38551,87,2015-11,106
36,7717,87,2015-11,44
37,73799,87,2015-11,13
38,59,87,2015-11,1
39,58821,87,2015-11,92
40,4441,87,2015-11,3
41,6544,87,2015-11,44
42,73672,87,2015-11,121
43,6515,87,2015-11,1
44,25673,87,2015-11,116
45,97043,87,2015-11,89
46,31852,87,2015-11,25
47,479,87,2015-11,38
48,117097,87,2015-11,133
49,27547,87,2015-11,31
51,1593,87,2015-11,10
52,419,87,2015-11,6
53,31423,87,2015-11,2
54,112180,87,2015-11,30
55,5206,87,2015-11,8
56,46216,87,2015-11,14
57,28308,87,2015-11,1
58,2505,87,2015-11,2
59,15578,87,2015-11,4
60,108501,87,2015-11,126
63,31770,87,2015-11,22
64,52651,87,2015-11,10
66,3673,87,2015-11,4
68,9740,87,2015-11,27
69,102,87,2015-11,9
70,15269,87,2015-11,11
71,5443,87,2015-11,8
72,25587,87,2015-11,5
73,27592,87,2015-11,1
74,17350,87,2015-11,5
75,40261,87,2015-11,1
76,385,87,2015-11,8
77,13797,87,2015-11,7
78,56459,87,2015-11,14
79,3984,87,2015-11,15
80,79334,87,2015-11,7
81,11339,87,2015-11,2
82,64585,87,2015-11,6
83,31889,87,2015-11,1
84,33261,87,2015-11,3
85,102132,87,2015-11,4
86,619,87,2015-11,1
87,13118,87,2015-11,4
88,578,87,2015-11,4
89,2556,87,2015-11,1
91,3271,87,2015-11,3
92,15981,87,2015-11,2
93,39581,87,2015-11,2
94,25565,87,2015-11,1
95,29677,87,2015-11,50
96,78033,87,2015-11,1
98,122785,87,2015-11,1
99,10618,87,2015-11,2
0,38708,88,2015-12,551
1,7355,88,2015-12,177
2,16397,88,2015-12,45
3,13231,88,2015-12,145
4,117315,88,2015-12,615
5,818,88,2015-12,198
6,3515,88,2015-12,76
7,3012,88,2015-12,181
8,54102,88,2015-12,4
9,47728,88,2015-12,306
10,36530,88,2015-12,151
11,67188,88,2015-12,419
12,7165,88,2015-12,5
13,121907,88,2015-12,261
14,7764,88,2015-12,4
15,57081,88,2015-12,17
16,1368,88,2015-12,4
17,38342,88,2015-12,69
18,1733,88,2015-12,4
19,13975,88,2015-12,176
20,34217,88,2015-12,31
21,66106,88,2015-12,253
22,1730,88,2015-12,18
23,36512,88,2015-12,41
24,538,88,2015-12,4
25,17097,88,2015-12,94
26,46394,88,2015-12,10
27,105260,88,2015-12,128
28,9410,88,2015-12,61
29,92571,88,2015-12,289
30,18359,88,2015-12,10
31,105,88,2015-12,32
32,3363,88,2015-12,6
33,45646,88,2015-12,145
34,11360,88,2015-12,3
35,38551,88,2015-12,28
36,7717,88,2015-12,1
37,73799,88,2015-12,17
38,59,88,2015-12,1
39,58821,88,2015-12,42
41,6544,88,2015-12,29
42,73672,88,2015-12,142
43,6515,88,2015-12,4
44,25673,88,2015-12,52
45,97043,88,2015-12,110
46,31852,88,2015-12,22
47,479,88,2015-12,61
48,117097,88,2015-12,194
49,27547,88,2015-12,24
51,1593,88,2015-12,22
52,419,88,2015-12,2
53,31423,88,2015-12,1
54,112180,88,2015-12,99
55,5206,88,2015-12,13
56,46216,88,2015-12,6
57,28308,88,2015-12,5
58,2505,88,2015-12,3
60,108501,88,2015-12,90
61,6759,88,2015-12,4
63,31770,88,2015-12,51
64,52651,88,2015-12,3
65,410,88,2015-12,1
66,3673,88,2015-12,6
67,4712,88,2015-12,3
68,9740,88,2015-12,18
69,102,88,2015-12,2
70,15269,88,2015-12,13
71,5443,88,2015-12,7
72,25587,88,2015-12,2
73,27592,88,2015-12,1
74,17350,88,2015-12,14
75,40261,88,2015-12,1
76,385,88,2015-12,2
77,13797,88,2015-12,3
78,56459,88,2015-12,5
79,3984,88,2015-12,25
80,79334,88,2015-12,30
81,11339,88,2015-12,5
82,64585,88,2015-12,3
83,31889,88,2015-12,1
84,33261,88,2015-12,2
86,619,88,2015-12,3
87,13118,88,2015-12,10
88,578,88,2015-12,1
90,7453,88,2015-12,2
91,3271,88,2015-12,5
92,15981,88,2015-12,3
94,25565,88,2015-12,4
95,29677,88,2015-12,7
96,78033,88,2015-12,4
97,10706,88,2015-12,1
99,10618,88,2015-12,3
0,38708,89,2016-01,1174
1,7355,89,2016-01,283
2,16397,89,2016-01,38
3,13231,89,2016-01,571
4,117315,89,2016-01,873
5,818,89,2016-01,154
6,3515,89,2016-01,112
7,3012,89,2016-01,154
8,54102,89,2016-01,6
9,47728,89,2016-01,158
10,36530,89,2016-01,75
11,67188,89,2016-01,263
12,7165,89,2016-01,6
13,121907,89,2016-01,198
14,7764,89,2016-01,7
15,57081,89,2016-01,77
16,1368,89,2016-01,7
17,38342,89,2016-01,90
18,1733,89,2016-01,11
19,13975,89,2016-01,88
20,34217,89,2016-01,21
21,66106,89,2016-01,229
22,1730,89,2016-01,5
23,36512,89,2016-01,76
24,538,89,2016-01,2
25,17097,89,2016-01,37
26,46394,89,2016-01,6
27,105260,89,2016-01,216
28,9410,89,2016-01,82
29,92571,89,2016-01,126
30,18359,89,2016-01,39
31,105,89,2016-01,27
32,3363,89,2016-01,19
33,45646,89,2016-01,114
34,11360,89,2016-01,15
35,38551,89,2016-01,2
36,7717,89,2016-01,4
37,73799,89,2016-01,40
39,58821,89,2016-01,33
40,4441,89,2016-01,2
41,6544,89,2016-01,44
42,73672,89,2016-01,232
43,6515,89,2016-01,2
44,25673,89,2016-01,41
45,97043,89,2016-01,55
46,31852,89,2016-01,14
47,479,89,2016-01,24
48,117097,89,2016-01,92
49,27547,89,2016-01,33
51,1593,89,2016-01,13
52,419,89,2016-01,9
53,31423,89,2016-01,28
54,112180,89,2016-01,64
55,5206,89,2016-01,1
56,46216,89,2016-01,24
57,28308,89,2016-01,2
58,2505,89,2016-01,3
60,108501,89,2016-01,74
61,6759,89,2016-01,8
62,740,89,2016-01,14
63,31770,89,2016-01,51
64,52651,89,2016-01,14
65,410,89,2016-01,6
66,3673,89,2016-01,4
67,4712,89,2016-01,9
68,9740,89,2016-01,13
69,102,89,2016-01,4
70,15269,89,2016-01,7
71,5443,89,2016-01,9
72,25587,89,2016-01,5
74,17350,89,2016-01,10
76,385,89,2016-01,6
77,13797,89,2016-01,10
78,56459,89,2016-01,10
79,3984,89,2016-01,24
80,79334,89,2016-01,47
81,11339,89,2016-01,12
82,64585,89,2016-01,1
83,31889,89,2016-01,3
84,33261,89,2016-01,1
85,102132,89,2016-01,2
86,619,89,2016-01,21
87,13118,89,2016-01,2
88,578,89,2016-01,7
89,2556,89,2016-01,1
91,3271,89,2016-01,1
92,15981,89,2016-01,3
93,39581,89,2016-01,1
94,25565,89,2016-01,2
95,29677,89,2016-01,35
96,78033,89,2016-01,1
97,10706,89,2016-01,2
98,122785,89,2016-01,9
99,10618,89,2016-01,1
0,38708,90,2016-02,784
1,7355,90,2016-02,172
2,16397,90,2016-02,41
3,13231,90,2016-02,299
4,117315,90,2016-02,778
5,818,90,2016-02,196
6,3515,90,2016-02,170
7,3012,90,2016-02,189
8,54102,90,2016-02,4
9,47728,90,2016-02,297
10,36530,90,2016-02,134
11,67188,90,2016-02,242
12,7165,90,2016-02,9
13,121907,90,2016-02,299
14,7764,90,2016-02,4
15,57081,90,2016-02,108
16,1368,90,2016-02,19
17,38342,90,2016-02,127
18,1733,90,2016-02,14
19,13975,90,2016-02,54
20,34217,90,2016-02,74
21,66106,90,2016-02,188
22,1730,90,2016-02,5
23,36512,90,2016-02,81
24,538,90,2016-02,6
25,17097,90,2016-02,35
26,46394,90,2016-02,13
27,105260,90,2016-02,161
28,9410,90,2016-02,49
29,92571,90,2016-02,219
30,18359,90,2016-02,31
31,105,90,2016-02,8
32,3363,90,2016-02,6
33,45646,90,2016-02,93
34,11360,90,2016-02,3
35,38551,90,2016-02,8
36,7717,90,2016-02,1
37,73799,90,2016-02,43
38,59,90,2016-02,1
39,58821,90,2016-02,25
40,4441,90,2016-02,3
41,6544,90,2016-02,80
42,73672,90,2016-02,265
43,6515,90,2016-02,31
44,25673,90,2016-02,25
45,97043,90,2016-02,56
46,31852,90,2016-02,40
47,479,90,2016-02,36
48,117097,90,2016-02,73
49,27547,90,2016-02,45
50,14456,90,2016-02,2
51,1593,90,2016-02,7
52,419,90,2016-02,5
53,31423,90,2016-02,36
54,112180,90,2016-02,67
55,5206,90,2016-02,4
56,46216,90,2016-02,38
57,28308,90,2016-02,2
58,2505,90,2016-02,2
59,15578,90,2016-02,4
60,108501,90,2016-02,94
62,740,90,2016-02,3
63,31770,90,2016-02,24
64,52651,90,2016-02,1
65,410,90,2016-02,3
66,3673,90,2016-02,3
68,9740,90,2016-02,13
69,102,90,2016-02,1
70,15269,90,2016-02,9
71,5443,90,2016-02,1
72,25587,90,2016-02,3
73,27592,90,2016-02,1
74,17350,90,2016-02,1
75,40261,90,2016-02,5
76,385,90,2016-02,7
77,13797,90,2016-02,10
78,56459,90,2016-02,6
79,3984,90,2016-02,21
80,79334,90,2016-02,61
81,11339,90,2016-02,16
85,102132,90,2016-02,1
87,13118,90,2016-02,1
88,578,90,2016-02,2
89,2556,90,2016-02,3
91,3271,90,2016-02,1
92,15981,90,2016-02,1
93,39581,90,2016-02,3
94,25565,90,2016-02,1
95,29677,90,2016-02,6
97,10706,90,2016-02,1
98,122785,90,2016-02,39
99,10618,90,2016-02,2
0,38708,91,2016-03,285
1,7355,91,2016-03,32
3,13231,91,2016-03,49
4,117315,91,2016-03,217
5,818,91,2016-03,24
6,3515,91,2016-03,7
7,3012,91,2016-03,36
8,54102,91,2016-03,1
9,47728,91,2016-03,54
10,36530,91,2016-03,12
11,67188,91,2016-03,30
12,7165,91,2016-03,3
13,121907,91,2016-03,63
14,7764,91,2016-03,1
15,57081,91,2016-03,27
16,1368,91,2016-03,1
17,38342,91,2016-03,31
19,13975,91,2016-03,5
20,34217,91,2016-03,6
21,66106,91,2016-03,21
22,1730,91,2016-03,1
23,36512,91,2016-03,9
24,538,91,2016-03,3
25,17097,91,2016-03,10
27,105260,91,2016-03,21
28,9410,91,2016-03,8
29,92571,91,2016-03,59
30,18359,91,2016-03,20
31,105,91,2016-03,4
33,45646,91,2016-03,39
34,11360,91,2016-03,1
35,38551,91,2016-03,4
41,6544,91,2016-03,7
42,73672,91,2016-03,27
43,6515,91,2016-03,9
44,25673,91,2016-03,6
45,97043,91,2016-03,3
46,31852,91,2016-03,3
47,479,91,2016-03,8
48,117097,91,2016-03,27
49,27547,91,2016-03,29
51,1593,91,2016-03,4
54,112180,91,2016-03,2
55,5206,91,2016-03,1
56,46216,91,2016-03,3
60,108501,91,2016-03,40
62,740,91,2016-03,2
63,31770,91,2016-03,6
64,52651,91,2016-03,2
65,410,91,2016-03,1
66,3673,91,2016-03,1
68,9740,91,2016-03,3
69,102,91,2016-03,1
70,15269,91,2016-03,5
72,25587,91,2016-03,1
74,17350,91,2016-03,3
78,56459,91,2016-03,4
79,3984,91,2016-03,2
80,79334,91,2016-03,9
84,33261,91,2016-03,14
86,619,91,2016-03,1
88,578,91,2016-03,1
89,2556,91,2016-03,1
